,inst_id,solution,sol_feasible,no_occ,objective,orig_obj
41,UDMIS4TG,001010101001111,False,1.0,8.0,
42,UDMIS4TG,001010101011010,True,1.0,-7.0,7.0
43,UDMIS4TG,001010101011011,True,3.0,-8.0,8.0
44,UDMIS4TG,001010101100101,False,1.0,9.0,
45,UDMIS4TG,001010101101011,True,1.0,-8.0,8.0
46,UDMIS4TG,001010101101111,False,1.0,23.0,
47,UDMIS4TG,001010110001101,True,1.0,-7.0,7.0
48,UDMIS4TG,001010110001110,False,1.0,9.0,
49,UDMIS4TG,001010110011011,True,1.0,-8.0,8.0
50,UDMIS4TG,001010110011101,True,2.0,-8.0,8.0
51,UDMIS4TG,001010110101011,True,2.0,-8.0,8.0
52,UDMIS4TG,001010111011011,False,1.0,7.0,
53,UDMIS4TG,001010111011101,False,2.0,7.0,
54,UDMIS4TG,001011000101011,True,1.0,-7.0,7.0
